ID,T (generations),α (fertility),N (founders),B (blocks),d (deterministic),Grader threshold,N1,B1,N2,B2,N3,B3,N4,B4
1800,4,8,100,5000,0,0.75,98,96,89,81,26,14,,
1800,4,8,100,5000,0,1,98,96,56,50,4,1,,
1800,4,8,100,15000,0,0.5,DNF,DNF,DNF,DNF,DNF,DNF,,
1800,4,8,100,15000,0,0.75,DNF,DNF,DNF,DNF,DNF,DNF,,
1800,4,8,100,15000,0,1,DNF,DNF,DNF,DNF,DNF,DNF,,
1800,4,8,100,25000,0,0.5,DNF,DNF,DNF,DNF,DNF,DNF,,
1800,4,8,100,25000,0,0.75,DNF,DNF,DNF,DNF,DNF,DNF,,
1800,4,8,100,25000,0,1,DNF,DNF,DNF,DNF,DNF,DNF,,
1801,4,10,20,1000,1,0.5,97,95,62,55,10,2,,
1801,4,10,20,1000,1,0.75,96,94,36,33,0,0,,
1801,4,10,20,1000,1,1,83,81,6,5,0,0,,
1801,4,10,20,5000,1,0.5,96,94,74,67,10,6,,
1801,4,10,20,5000,1,0.75,96,94,56,52,0,0,,
1801,4,10,20,5000,1,1,96,93,26,24,0,0,,
1801,4,10,20,15000,1,0.5,97,95,74,66,10,7,,
1801,4,10,20,15000,1,0.75,97,95,54,50,0,0,,
1801,4,10,20,15000,1,1,95,93,16,15,0,0,,
1802,4,10,20,1000,1,0.5,96,94,84,76,30,11,,
1802,4,10,20,1000,1,0.75,94,92,54,50,10,3,,
1802,4,10,20,1000,1,1,84,82,4,3,0,0,,
1802,4,10,20,5000,1,0.5,95,93,78,72,50,25,,
1802,4,10,20,5000,1,0.75,95,93,68,64,20,7,,
1802,4,10,20,5000,1,1,95,93,38,35,0,0,,
1802,4,10,20,15000,1,0.5,95,93,78,71,30,17,,
1802,4,10,20,15000,1,0.75,95,93,62,57,10,3,,
1802,4,10,20,15000,1,1,94,92,20,19,0,0,,
1803,4,10,20,1000,1,0.5,98,96,80,70,20,12,,
1803,4,10,20,1000,1,0.75,97,95,52,47,0,0,,
1803,4,10,20,1000,1,1,85,84,6,5,0,0,,
1803,4,10,20,5000,1,0.5,97,95,80,72,40,21,,
1803,4,10,20,5000,1,0.75,96,94,60,55,0,0,,
1803,4,10,20,5000,1,1,94,93,12,11,0,0,,
1803,4,10,20,15000,1,0.5,97,95,84,75,30,15,,
1803,4,10,20,15000,1,0.75,97,95,58,53,10,3,,
1803,4,10,20,15000,1,1,95,93,10,9,0,0,,
1804,4,10,20,1000,1,0.5,98,95,88,79,10,5,,
1804,4,10,20,1000,1,0.75,96,94,58,54,0,0,,
1804,4,10,20,1000,1,1,87,85,4,3,0,0,,
1804,4,10,20,5000,1,0.5,96,94,90,83,70,38,,
1804,4,10,20,5000,1,0.75,96,94,80,74,30,14,,
1804,4,10,20,5000,1,1,94,92,36,34,0,0,,
1804,4,10,20,15000,1,0.5,96,94,82,74,30,15,,
1804,4,10,20,15000,1,0.75,96,94,54,50,0,0,,
1804,4,10,20,15000,1,1,94,92,18,16,0,0,,
1805,4,10,20,1000,1,0.5,98,96,84,78,30,16,,
1805,4,10,20,1000,1,0.75,97,95,70,66,10,4,,
1805,4,10,20,1000,1,1,88,86,10,9,0,0,,
1805,4,10,20,5000,1,0.5,97,95,88,80,50,26,,
1805,4,10,20,5000,1,0.75,97,95,62,58,10,5,,
1805,4,10,20,5000,1,1,96,94,24,22,0,0,,
1805,4,10,20,15000,1,0.5,97,95,84,77,60,30,,
1805,4,10,20,15000,1,0.75,97,95,62,58,0,0,,
1805,4,10,20,15000,1,1,96,94,30,28,0,0,,
1806,4,10,20,1000,1,0.5,99,96,84,77,20,11,,
1806,4,10,20,1000,1,0.75,98,96,64,59,0,0,,
1806,4,10,20,1000,1,1,85,82,4,3,0,0,,
1806,4,10,20,5000,1,0.5,99,96,88,81,40,26,,
1806,4,10,20,5000,1,0.75,99,96,66,62,10,6,,
1806,4,10,20,5000,1,1,98,95,34,32,0,0,,
1806,4,10,20,15000,1,0.5,99,96,88,81,70,36,,
1806,4,10,20,15000,1,0.75,99,96,72,67,30,15,,
1806,4,10,20,15000,1,1,98,95,34,32,0,0,,
1807,4,10,20,1000,1,0.5,99,96,76,68,30,18,,
1807,4,10,20,1000,1,0.75,98,95,44,41,0,0,,
1807,4,10,20,1000,1,1,85,83,4,3,0,0,,
1807,4,10,20,5000,1,0.5,99,96,80,72,20,12,,
1807,4,10,20,5000,1,0.75,99,96,60,56,0,0,,
1807,4,10,20,5000,1,1,95,93,16,15,0,0,,
1807,4,10,20,15000,1,0.5,99,96,90,81,60,35,,
1807,4,10,20,15000,1,0.75,99,96,56,52,0,0,,
1807,4,10,20,15000,1,1,95,93,18,17,0,0,,
1808,4,10,20,1000,1,0.5,98,96,68,61,10,5,,
1808,4,10,20,1000,1,0.75,97,95,42,38,0,0,,
1808,4,10,20,1000,1,1,88,87,8,7,0,0,,
1808,4,10,20,5000,1,0.5,96,94,78,69,20,10,,
1808,4,10,20,5000,1,0.75,96,94,42,38,0,0,,
1808,4,10,20,5000,1,1,95,93,10,9,0,0,,
1808,4,10,20,15000,1,0.5,96,94,76,69,20,11,,
1808,4,10,20,15000,1,0.75,96,94,50,47,0,0,,
1808,4,10,20,15000,1,1,95,93,20,18,0,0,,
1809,4,10,20,1000,1,0.5,97,95,70,63,10,2,,
1809,4,10,20,1000,1,0.75,96,93,48,44,0,0,,
1809,4,10,20,1000,1,1,86,84,4,3,0,0,,
1809,4,10,20,5000,1,0.5,96,94,88,79,50,23,,
1809,4,10,20,5000,1,0.75,96,94,68,63,0,0,,
1809,4,10,20,5000,1,1,95,93,24,22,0,0,,
1809,4,10,20,15000,1,0.5,96,94,82,74,50,29,,
1809,4,10,20,15000,1,0.75,96,94,58,54,10,4,,
1809,4,10,20,15000,1,1,95,93,12,11,0,0,,
1810,4,10,20,1000,1,0.5,99,96,78,71,10,4,,
1810,4,10,20,1000,1,0.75,98,95,60,56,0,0,,
1810,4,10,20,1000,1,1,91,88,14,13,0,0,,
1810,4,10,20,5000,1,0.5,98,95,80,74,30,15,,
1810,4,10,20,5000,1,0.75,98,95,68,64,0,0,,
1810,4,10,20,5000,1,1,97,95,38,36,0,0,,
1810,4,10,20,15000,1,0.5,98,95,82,74,20,9,,
1810,4,10,20,15000,1,0.75,98,95,52,48,10,4,,
1810,4,10,20,15000,1,1,97,95,20,19,0,0,,
1811,4,10,20,1000,1,0.5,98,96,96,88,30,17,,
1811,4,10,20,1000,1,0.75,98,96,76,71,10,4,,
1811,4,10,20,1000,1,1,88,86,10,9,0,0,,
1811,4,10,20,5000,1,0.5,99,96,86,78,40,23,,
1811,4,10,20,5000,1,0.75,99,96,64,59,0,0,,
1811,4,10,20,5000,1,1,98,96,36,34,0,0,,
1811,4,10,20,15000,1,0.5,98,96,90,82,40,21,,
1811,4,10,20,15000,1,0.75,98,96,70,65,10,5,,
1811,4,10,20,15000,1,1,98,96,42,39,0,0,,
1812,4,10,20,1000,1,0.5,98,96,78,69,20,12,,
1812,4,10,20,1000,1,0.75,98,96,54,49,0,0,,
1812,4,10,20,1000,1,1,86,84,4,3,0,0,,
1812,4,10,20,5000,1,0.5,98,96,82,75,50,24,,
1812,4,10,20,5000,1,0.75,98,96,62,57,10,3,,
1812,4,10,20,5000,1,1,97,95,40,38,0,0,,
1812,4,10,20,15000,1,0.5,98,96,76,68,10,3,,
1812,4,10,20,15000,1,0.75,98,96,52,48,0,0,,
1812,4,10,20,15000,1,1,98,96,24,22,0,0,,
1813,4,10,20,1000,1,0.5,98,95,84,76,20,11,,
1813,4,10,20,1000,1,0.75,97,94,54,50,0,0,,
1813,4,10,20,1000,1,1,83,81,2,1,0,0,,
1813,4,10,20,5000,1,0.5,96,94,84,75,40,23,,
1813,4,10,20,5000,1,0.75,96,94,50,46,0,0,,
1813,4,10,20,5000,1,1,95,93,20,19,0,0,,
1813,4,10,20,15000,1,0.5,96,94,82,76,50,24,,
1813,4,10,20,15000,1,0.75,96,94,70,66,20,7,,
1813,4,10,20,15000,1,1,93,91,32,30,0,0,,
1814,4,10,20,1000,1,0.5,96,94,76,69,10,4,,
1814,4,10,20,1000,1,0.75,95,93,48,44,0,0,,
1814,4,10,20,1000,1,1,86,84,12,11,0,0,,
1814,4,10,20,5000,1,0.5,97,95,82,74,30,16,,
1814,4,10,20,5000,1,0.75,97,95,52,49,10,4,,
1814,4,10,20,5000,1,1,95,93,30,28,0,0,,
1814,4,10,20,15000,1,0.5,97,95,84,76,30,16,,
1814,4,10,20,15000,1,0.75,97,95,52,49,0,0,,
1814,4,10,20,15000,1,1,94,92,16,15,0,0,,
1815,4,10,20,1000,1,0.5,98,95,90,81,50,23,,
1815,4,10,20,1000,1,0.75,96,94,60,55,0,0,,
1815,4,10,20,1000,1,1,88,86,14,13,0,0,,
1815,4,10,20,5000,1,0.5,97,95,84,76,10,6,,
1815,4,10,20,5000,1,0.75,97,95,60,56,0,0,,
1815,4,10,20,5000,1,1,94,92,18,17,0,0,,
1815,4,10,20,15000,1,0.5,97,95,96,87,70,35,,
1815,4,10,20,15000,1,0.75,97,95,72,67,0,0,,
1815,4,10,20,15000,1,1,94,92,26,24,0,0,,
1816,4,10,20,1000,1,0.5,98,95,70,63,10,6,,
1816,4,10,20,1000,1,0.75,98,95,48,45,0,0,,
1816,4,10,20,1000,1,1,88,86,12,11,0,0,,
1816,4,10,20,5000,1,0.5,98,95,84,77,20,13,,
1816,4,10,20,5000,1,0.75,98,95,68,64,0,0,,
1816,4,10,20,5000,1,1,94,91,18,17,0,0,,
1816,4,10,20,15000,1,0.5,97,94,86,78,50,25,,
1816,4,10,20,15000,1,0.75,97,94,58,53,0,0,,
1816,4,10,20,15000,1,1,94,92,24,22,0,0,,
1817,4,10,20,1000,1,0.5,96,94,66,58,0,0,,
1817,4,10,20,1000,1,0.75,94,92,36,33,0,0,,
1817,4,10,20,1000,1,1,81,79,4,3,0,0,,
1817,4,10,20,5000,1,0.5,94,91,64,57,10,7,,
1817,4,10,20,5000,1,0.75,94,91,40,36,0,0,,
1817,4,10,20,5000,1,1,93,91,6,5,0,0,,
1817,4,10,20,15000,1,0.5,94,92,72,65,30,17,,
1817,4,10,20,15000,1,0.75,94,92,52,48,0,0,,
1817,4,10,20,15000,1,1,92,90,16,15,0,0,,
1818,4,10,20,1000,1,0.5,97,94,76,69,30,16,,
1818,4,10,20,1000,1,0.75,97,94,56,52,0,0,,
1818,4,10,20,1000,1,1,86,83,12,11,0,0,,
1818,4,10,20,5000,1,0.5,97,94,76,70,50,27,,
1818,4,10,20,5000,1,0.75,97,94,62,57,10,4,,
1818,4,10,20,5000,1,1,95,92,28,26,0,0,,
1818,4,10,20,15000,1,0.5,97,94,84,77,60,33,,
1818,4,10,20,15000,1,0.75,97,94,70,65,10,6,,
1818,4,10,20,15000,1,1,95,92,36,34,0,0,,
1819,4,10,20,1000,1,0.5,98,96,88,80,40,19,,
1819,4,10,20,1000,1,0.75,97,95,68,63,10,4,,
1819,4,10,20,1000,1,1,88,86,10,9,0,0,,
1819,4,10,20,5000,1,0.5,100,97,90,82,60,30,,
1819,4,10,20,5000,1,0.75,100,97,72,67,20,9,,
1819,4,10,20,5000,1,1,97,95,38,36,0,0,,
1819,4,10,20,15000,1,0.5,100,97,86,78,40,21,,
1819,4,10,20,15000,1,0.75,100,97,60,56,0,0,,
1819,4,10,20,15000,1,1,96,94,30,28,0,0,,
1820,4,10,20,1000,1,0.5,98,96,88,79,20,10,,
1820,4,10,20,1000,1,0.75,98,95,62,57,0,0,,
1820,4,10,20,1000,1,1,84,81,4,3,0,0,,
1820,4,10,20,5000,1,0.5,98,95,80,73,30,15,,
1820,4,10,20,5000,1,0.75,98,95,68,63,0,0,,
1820,4,10,20,5000,1,1,96,93,20,19,0,0,,
1820,4,10,20,15000,1,0.5,98,95,86,77,50,27,,
1820,4,10,20,15000,1,0.75,98,95,60,56,0,0,,
1820,4,10,20,15000,1,1,95,93,24,22,0,0,,
1821,4,10,20,1000,1,0.5,96,93,72,64,20,8,,
1821,4,10,20,1000,1,0.75,95,93,34,31,0,0,,
1821,4,10,20,1000,1,1,83,81,6,5,0,0,,
1821,4,10,20,5000,1,0.5,96,93,68,60,10,5,,
1821,4,10,20,5000,1,0.75,96,93,42,39,0,0,,
1821,4,10,20,5000,1,1,92,90,8,7,0,0,,
1821,4,10,20,15000,1,0.5,95,93,70,61,10,4,,
1821,4,10,20,15000,1,0.75,95,93,28,26,0,0,,
1821,4,10,20,15000,1,1,94,92,12,11,0,0,,
1822,4,10,20,1000,1,0.5,98,95,86,78,30,19,,
1822,4,10,20,1000,1,0.75,98,95,72,66,10,6,,
1822,4,10,20,1000,1,1,88,85,8,7,0,0,,
1822,4,10,20,5000,1,0.5,98,96,78,71,30,14,,
1822,4,10,20,5000,1,0.75,98,96,62,57,10,5,,
1822,4,10,20,5000,1,1,98,96,30,28,0,0,,
1822,4,10,20,15000,1,0.5,98,96,92,85,70,34,,
1822,4,10,20,15000,1,0.75,98,96,88,82,40,19,,
1822,4,10,20,15000,1,1,98,96,44,41,0,0,,
1823,4,10,20,1000,1,0.5,98,96,84,76,30,16,,
1823,4,10,20,1000,1,0.75,97,95,58,54,10,5,,
1823,4,10,20,1000,1,1,89,87,16,15,0,0,,
1823,4,10,20,5000,1,0.5,98,96,88,81,50,21,,
1823,4,10,20,5000,1,0.75,98,96,74,69,10,3,,
1823,4,10,20,5000,1,1,96,94,38,36,0,0,,
1823,4,10,20,15000,1,0.5,98,96,90,80,60,30,,
1823,4,10,20,15000,1,0.75,98,96,66,61,20,9,,
1823,4,10,20,15000,1,1,97,95,32,30,0,0,,
1824,4,10,20,1000,1,0.5,100,98,72,65,10,4,,
1824,4,10,20,1000,1,0.75,99,97,44,41,0,0,,
1824,4,10,20,1000,1,1,92,90,8,7,0,0,,
1824,4,10,20,5000,1,0.5,99,97,80,72,50,28,,
1824,4,10,20,5000,1,0.75,99,97,62,58,10,3,,
1824,4,10,20,5000,1,1,99,97,28,26,0,0,,
1824,4,10,20,15000,1,0.5,99,97,82,74,50,23,,
1824,4,10,20,15000,1,0.75,99,97,58,54,0,0,,
1824,4,10,20,15000,1,1,99,97,24,22,0,0,,
1825,4,10,20,1000,1,0.5,99,97,84,76,0,0,,
1825,4,10,20,1000,1,0.75,98,96,64,59,0,0,,
1825,4,10,20,1000,1,1,82,81,8,7,0,0,,
1825,4,10,20,5000,1,0.5,98,95,88,79,50,25,,
1825,4,10,20,5000,1,0.75,98,95,72,66,0,0,,
1825,4,10,20,5000,1,1,94,92,18,16,0,0,,
1825,4,10,20,15000,1,0.5,97,95,90,83,80,37,,
1825,4,10,20,15000,1,0.75,97,95,78,73,20,8,,
1825,4,10,20,15000,1,1,94,92,46,43,0,0,,
1826,4,10,20,1000,0,0.5,97,94,94,84,60,24,,
1826,4,10,20,1000,0,0.75,96,93,70,65,20,5,,
1826,4,10,20,1000,0,1,87,84,9,8,0,0,,
1826,4,10,20,5000,0,0.5,98,95,96,85,40,15,,
1826,4,10,20,5000,0,0.75,97,94,74,68,20,8,,
1826,4,10,20,5000,0,1,94,92,33,31,0,0,,
1826,4,10,20,15000,0,0.5,97,94,88,78,30,13,,
1826,4,10,20,15000,0,0.75,96,93,54,49,0,0,,
1826,4,10,20,15000,0,1,96,93,29,26,0,0,,
1827,4,10,20,1000,0,0.5,97,93,68,57,0,0,,
1827,4,10,20,1000,0,0.75,95,91,36,32,0,0,,
1827,4,10,20,1000,0,1,84,81,4,3,0,0,,
1827,4,10,20,5000,0,0.5,97,93,65,56,20,8,,
1827,4,10,20,5000,0,0.75,95,91,38,33,0,0,,
1827,4,10,20,5000,0,1,92,89,11,10,0,0,,
1827,4,10,20,15000,0,0.5,96,92,70,57,0,0,,
1827,4,10,20,15000,0,0.75,92,89,38,32,0,0,,
1827,4,10,20,15000,0,1,91,89,9,8,0,0,,
1828,4,10,20,1000,0,0.5,95,92,56,50,10,2,,
1828,4,10,20,1000,0,0.75,91,88,31,29,0,0,,
1828,4,10,20,1000,0,1,79,77,0,0,0,0,,
1828,4,10,20,5000,0,0.5,95,92,54,47,0,0,,
1828,4,10,20,5000,0,0.75,92,89,27,25,0,0,,
1828,4,10,20,5000,0,1,90,88,7,6,0,0,,
1828,4,10,20,15000,0,0.5,96,93,68,59,0,0,,
1828,4,10,20,15000,0,0.75,93,90,35,32,0,0,,
1828,4,10,20,15000,0,1,90,88,5,5,0,0,,
1829,4,10,20,1000,0,0.5,99,96,83,71,20,11,,
1829,4,10,20,1000,0,0.75,98,96,49,44,0,0,,
1829,4,10,20,1000,0,1,88,85,5,4,0,0,,
1829,4,10,20,5000,0,0.5,99,96,76,67,40,20,,
1829,4,10,20,5000,0,0.75,98,96,50,47,0,0,,
1829,4,10,20,5000,0,1,96,94,20,18,0,0,,
1829,4,10,20,15000,0,0.5,99,96,80,71,30,12,,
1829,4,10,20,15000,0,0.75,99,96,61,56,0,0,,
1829,4,10,20,15000,0,1,97,95,30,27,0,0,,
1830,4,10,20,1000,0,0.5,98,95,78,71,30,7,,
1830,4,10,20,1000,0,0.75,98,95,61,56,0,0,,
1830,4,10,20,1000,0,1,84,82,12,11,0,0,,
1830,4,10,20,5000,0,0.5,98,95,76,68,20,7,,
1830,4,10,20,5000,0,0.75,97,95,53,49,10,1,,
1830,4,10,20,5000,0,1,94,91,19,17,0,0,,
1830,4,10,20,15000,0,0.5,99,95,78,70,20,8,,
1830,4,10,20,15000,0,0.75,98,95,57,52,0,0,,
1830,4,10,20,15000,0,1,94,92,17,15,0,0,,
1831,4,10,20,1000,0,0.5,98,94,74,63,0,0,,
1831,4,10,20,1000,0,0.75,96,93,33,31,0,0,,
1831,4,10,20,1000,0,1,78,76,1,1,0,0,,
1831,4,10,20,5000,0,0.5,98,95,84,74,20,14,,
1831,4,10,20,5000,0,0.75,97,94,47,43,0,0,,
1831,4,10,20,5000,0,1,93,90,15,14,0,0,,
1831,4,10,20,15000,0,0.5,98,95,76,68,10,5,,
1831,4,10,20,15000,0,0.75,97,94,50,46,0,0,,
1831,4,10,20,15000,0,1,93,91,11,10,0,0,,
1832,4,10,20,1000,0,0.5,97,93,66,59,10,4,,
1832,4,10,20,1000,0,0.75,94,91,45,42,0,0,,
1832,4,10,20,1000,0,1,80,78,2,2,0,0,,
1832,4,10,20,5000,0,0.5,97,93,77,68,40,11,,
1832,4,10,20,5000,0,0.75,94,91,45,41,0,0,,
1832,4,10,20,5000,0,1,91,88,14,13,0,0,,
1832,4,10,20,15000,0,0.5,97,93,64,59,10,2,,
1832,4,10,20,15000,0,0.75,95,92,47,44,0,0,,
1832,4,10,20,15000,0,1,90,88,20,19,0,0,,
1833,4,10,20,1000,0,0.5,96,93,67,59,20,10,,
1833,4,10,20,1000,0,0.75,93,91,32,30,0,0,,
1833,4,10,20,1000,0,1,80,78,4,4,0,0,,
1833,4,10,20,5000,0,0.5,96,93,69,64,40,18,,
1833,4,10,20,5000,0,0.75,95,92,55,52,0,0,,
1833,4,10,20,5000,0,1,91,89,13,13,0,0,,
1833,4,10,20,15000,0,0.5,96,93,76,69,30,15,,
1833,4,10,20,15000,0,0.75,95,92,60,55,0,0,,
1833,4,10,20,15000,0,1,90,88,11,11,0,0,,
1834,4,10,20,1000,0,0.5,96,93,74,64,20,9,,
1834,4,10,20,1000,0,0.75,92,90,38,34,0,0,,
1834,4,10,20,1000,0,1,77,75,2,1,0,0,,
1834,4,10,20,5000,0,0.5,96,93,70,61,20,9,,
1834,4,10,20,5000,0,0.75,95,92,48,44,0,0,,
1834,4,10,20,5000,0,1,93,90,14,12,0,0,,
1834,4,10,20,15000,0,0.5,96,93,86,73,40,18,,
1834,4,10,20,15000,0,0.75,95,92,56,51,0,0,,
1834,4,10,20,15000,0,1,93,90,16,15,0,0,,
1835,4,10,20,1000,0,0.5,96,92,80,70,10,5,,
1835,4,10,20,1000,0,0.75,93,89,36,34,0,0,,
1835,4,10,20,1000,0,1,79,77,8,8,0,0,,
1835,4,10,20,5000,0,0.5,96,92,89,77,40,19,,
1835,4,10,20,5000,0,0.75,93,90,50,45,0,0,,
1835,4,10,20,5000,0,1,91,88,13,11,0,0,,
1835,4,10,20,15000,0,0.5,96,92,71,64,10,8,,
1835,4,10,20,15000,0,0.75,93,90,47,44,0,0,,
1835,4,10,20,15000,0,1,91,88,17,16,0,0,,
1836,4,10,20,1000,0,0.5,97,94,69,62,20,9,,
1836,4,10,20,1000,0,0.75,95,92,35,33,0,0,,
1836,4,10,20,1000,0,1,82,79,3,3,0,0,,
1836,4,10,20,5000,0,0.5,97,94,69,62,20,13,,
1836,4,10,20,5000,0,0.75,96,93,42,40,0,0,,
1836,4,10,20,5000,0,1,93,91,16,15,0,0,,
1836,4,10,20,15000,0,0.5,98,94,64,58,20,7,,
1836,4,10,20,15000,0,0.75,96,93,41,38,0,0,,
1836,4,10,20,15000,0,1,94,91,12,11,0,0,,
1837,4,10,20,1000,0,0.5,98,95,69,59,10,1,,
1837,4,10,20,1000,0,0.75,96,93,39,36,0,0,,
1837,4,10,20,1000,0,1,78,76,1,1,0,0,,
1837,4,10,20,5000,0,0.5,98,94,69,57,20,7,,
1837,4,10,20,5000,0,0.75,96,93,37,33,10,1,,
1837,4,10,20,5000,0,1,90,88,15,13,0,0,,
1837,4,10,20,15000,0,0.5,98,95,77,66,30,17,,
1837,4,10,20,15000,0,0.75,98,94,45,40,0,0,,
1837,4,10,20,15000,0,1,92,89,15,13,0,0,,
1838,4,10,20,1000,0,0.5,99,95,74,65,10,6,,
1838,4,10,20,1000,0,0.75,97,94,51,47,0,0,,
1838,4,10,20,1000,0,1,84,81,2,2,0,0,,
1838,4,10,20,5000,0,0.5,98,95,85,73,20,10,,
1838,4,10,20,5000,0,0.75,97,94,53,47,0,0,,
1838,4,10,20,5000,0,1,94,91,19,16,0,0,,
1838,4,10,20,15000,0,0.5,98,95,72,62,10,4,,
1838,4,10,20,15000,0,0.75,97,94,44,40,0,0,,
1838,4,10,20,15000,0,1,94,91,23,20,0,0,,
1839,4,10,20,1000,0,0.5,98,95,77,66,10,7,,
1839,4,10,20,1000,0,0.75,96,93,46,42,0,0,,
1839,4,10,20,1000,0,1,85,82,2,1,0,0,,
1839,4,10,20,5000,0,0.5,98,95,83,73,20,9,,
1839,4,10,20,5000,0,0.75,98,94,53,49,0,0,,
1839,4,10,20,5000,0,1,96,93,18,16,0,0,,
1839,4,10,20,15000,0,0.5,98,95,81,72,30,15,,
1839,4,10,20,15000,0,0.75,96,93,63,56,0,0,,
1839,4,10,20,15000,0,1,95,92,16,14,0,0,,
1840,4,10,20,1000,0,0.5,97,94,68,59,10,5,,
1840,4,10,20,1000,0,0.75,95,92,33,30,0,0,,
1840,4,10,20,1000,0,1,80,78,0,0,0,0,,
1840,4,10,20,5000,0,0.5,98,95,78,70,10,3,,
1840,4,10,20,5000,0,0.75,97,94,56,53,0,0,,
1840,4,10,20,5000,0,1,95,92,13,12,0,0,,
1840,4,10,20,15000,0,0.5,98,94,74,67,30,15,,
1840,4,10,20,15000,0,0.75,96,93,49,45,10,5,,
1840,4,10,20,15000,0,1,95,92,23,21,0,0,,
1841,4,10,20,1000,0,0.5,96,92,55,47,10,3,,
1841,4,10,20,1000,0,0.75,92,89,27,24,0,0,,
1841,4,10,20,1000,0,1,78,76,0,0,0,0,,
1841,4,10,20,5000,0,0.5,96,92,61,54,10,4,,
1841,4,10,20,5000,0,0.75,92,89,42,38,0,0,,
1841,4,10,20,5000,0,1,89,87,11,9,0,0,,
1841,4,10,20,15000,0,0.5,95,91,66,60,20,11,,
1841,4,10,20,15000,0,0.75,91,89,42,39,0,0,,
1841,4,10,20,15000,0,1,91,88,16,14,0,0,,
1842,4,10,20,1000,0,0.5,97,94,63,55,20,8,,
1842,4,10,20,1000,0,0.75,95,92,43,38,0,0,,
1842,4,10,20,1000,0,1,79,77,4,3,0,0,,
1842,4,10,20,5000,0,0.5,96,93,67,58,20,7,,
1842,4,10,20,5000,0,0.75,93,91,41,37,0,0,,
1842,4,10,20,5000,0,1,91,89,4,3,0,0,,
1842,4,10,20,15000,0,0.5,96,93,63,56,50,25,,
1842,4,10,20,15000,0,0.75,93,91,43,39,0,0,,
1842,4,10,20,15000,0,1,92,90,13,12,0,0,,
1843,4,10,20,1000,0,0.5,99,95,75,66,10,5,,
1843,4,10,20,1000,0,0.75,97,93,43,39,0,0,,
1843,4,10,20,1000,0,1,83,80,6,6,0,0,,
1843,4,10,20,5000,0,0.5,99,95,81,73,30,16,,
1843,4,10,20,5000,0,0.75,98,95,63,58,0,0,,
1843,4,10,20,5000,0,1,94,91,29,28,0,0,,
1843,4,10,20,15000,0,0.5,99,95,79,70,40,20,,
1843,4,10,20,15000,0,0.75,99,95,54,49,0,0,,
1843,4,10,20,15000,0,1,95,92,18,17,0,0,,
1844,4,10,20,1000,0,0.5,97,94,87,78,20,10,,
1844,4,10,20,1000,0,0.75,96,93,54,49,10,4,,
1844,4,10,20,1000,0,1,84,82,2,1,0,0,,
1844,4,10,20,5000,0,0.5,97,94,91,81,40,22,,
1844,4,10,20,5000,0,0.75,95,92,58,53,10,4,,
1844,4,10,20,5000,0,1,94,91,27,25,0,0,,
1844,4,10,20,15000,0,0.5,97,94,91,80,40,17,,
1844,4,10,20,15000,0,0.75,96,93,66,60,0,0,,
1844,4,10,20,15000,0,1,94,92,27,25,0,0,,
1845,4,10,20,1000,0,0.5,98,96,80,68,40,14,,
1845,4,10,20,1000,0,0.75,97,95,51,45,0,0,,
1845,4,10,20,1000,0,1,83,82,12,10,0,0,,
1845,4,10,20,5000,0,0.5,97,95,85,72,20,9,,
1845,4,10,20,5000,0,0.75,97,95,60,54,0,0,,
1845,4,10,20,5000,0,1,95,93,29,25,0,0,,
1845,4,10,20,15000,0,0.5,99,96,87,76,30,11,,
1845,4,10,20,15000,0,0.75,98,96,70,63,10,5,,
1845,4,10,20,15000,0,1,96,94,46,41,0,0,,
1846,4,10,20,1000,0,0.5,99,96,86,77,20,10,,
1846,4,10,20,1000,0,0.75,98,95,64,58,0,0,,
1846,4,10,20,1000,0,1,86,84,16,15,0,0,,
1846,4,10,20,5000,0,0.5,98,96,88,78,10,6,,
1846,4,10,20,5000,0,0.75,98,95,64,59,0,0,,
1846,4,10,20,5000,0,1,97,94,39,36,0,0,,
1846,4,10,20,15000,0,0.5,99,96,90,80,70,35,,
1846,4,10,20,15000,0,0.75,98,95,73,66,20,8,,
1846,4,10,20,15000,0,1,96,94,35,32,0,0,,
1847,4,10,20,1000,0,0.5,98,95,62,52,0,0,,
1847,4,10,20,1000,0,0.75,95,92,35,32,0,0,,
1847,4,10,20,1000,0,1,82,80,5,5,0,0,,
1847,4,10,20,5000,0,0.5,98,94,62,54,10,6,,
1847,4,10,20,5000,0,0.75,96,93,41,37,0,0,,
1847,4,10,20,5000,0,1,92,90,16,14,0,0,,
1847,4,10,20,15000,0,0.5,97,94,75,65,20,15,,
1847,4,10,20,15000,0,0.75,95,92,50,46,0,0,,
1847,4,10,20,15000,0,1,92,89,15,13,0,0,,
1848,4,10,20,1000,0,0.5,97,95,85,74,10,4,,
1848,4,10,20,1000,0,0.75,96,93,52,48,0,0,,
1848,4,10,20,1000,0,1,83,81,3,3,0,0,,
1848,4,10,20,5000,0,0.5,98,95,85,74,0,0,,
1848,4,10,20,5000,0,0.75,96,94,45,40,0,0,,
1848,4,10,20,5000,0,1,94,92,15,14,0,0,,
1848,4,10,20,15000,0,0.5,98,95,85,77,50,22,,
1848,4,10,20,15000,0,0.75,96,94,75,69,0,0,,
1848,4,10,20,15000,0,1,94,92,31,29,0,0,,
1849,4,10,20,1000,0,0.5,95,92,66,58,20,7,,
1849,4,10,20,1000,0,0.75,93,90,35,31,10,3,,
